ID,Image,Price,Brand,Link,SRC
5765,wildberries_male_t_shirt5765.jpg, 7 110 тг.,Прялкин и Ко /Футболка,https://www.wildberries.kz/catalog/7590702/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7590000/7590702-1.jpg
5766,wildberries_male_t_shirt5766.jpg, 12 370 тг.,MEXX /Футболка,https://www.wildberries.kz/catalog/7252577/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7250000/7252577-1.jpg
5767,wildberries_male_t_shirt5767.jpg, 11 240 тг.,ASICS /Футболка ICON SS TOP,https://www.wildberries.kz/catalog/6019464/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/6010000/6019464-1.jpg
5768,wildberries_male_t_shirt5768.jpg, 11 640 тг.,ФЭСТ /Футболка,https://www.wildberries.kz/catalog/7034809/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7030000/7034809-1.jpg
5769,wildberries_male_t_shirt5769.jpg, 11 530 тг.,ФЭСТ /Футболка,https://www.wildberries.kz/catalog/7088071/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7080000/7088071-1.jpg
5770,wildberries_male_t_shirt5770.jpg, 6 500 тг.,S.OLIVER /Футболка,https://www.wildberries.kz/catalog/7488245/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7480000/7488245-1.jpg
5771,wildberries_male_t_shirt5771.jpg, 3 330 тг.,MF /Футболка Лучший дедушка страны,https://www.wildberries.kz/catalog/7154899/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7150000/7154899-1.jpg
5772,wildberries_male_t_shirt5772.jpg, 7 850 тг.,"Нити-Нити /Футболка ""Медведь на мотоцикле""",https://www.wildberries.kz/catalog/7469125/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7460000/7469125-1.jpg
5773,wildberries_male_t_shirt5773.jpg, 14 520 тг.,PEPE JEANS LONDON /Футболка,https://www.wildberries.kz/catalog/7704744/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7700000/7704744-1.jpg
5774,wildberries_male_t_shirt5774.jpg, 5 030 тг.,SangerStyle /Футболка,https://www.wildberries.kz/catalog/7489921/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7480000/7489921-1.jpg
5775,wildberries_male_t_shirt5775.jpg, 5 590 тг.,Primm /Футболка,https://www.wildberries.kz/catalog/7768443/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7760000/7768443-1.jpg
5776,wildberries_male_t_shirt5776.jpg, 6 770 тг.,Baon /Футболка,https://www.wildberries.kz/catalog/7731402/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7730000/7731402-1.jpg
5777,wildberries_male_t_shirt5777.jpg, 7 340 тг.,LeGutti /Футболки,https://www.wildberries.kz/catalog/7156888/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7150000/7156888-1.jpg
5778,wildberries_male_t_shirt5778.jpg, 4 460 тг.,Senta /Футболка,https://www.wildberries.kz/catalog/7323800/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7320000/7323800-1.jpg
5779,wildberries_male_t_shirt5779.jpg, 2 480 тг.,ИвановоГлавТрикотаж /Футболка,https://www.wildberries.kz/catalog/6950947/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/6950000/6950947-1.jpg
5780,wildberries_male_t_shirt5780.jpg, 5 930 тг.,Cracow /Футболка,https://www.wildberries.kz/catalog/7716060/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7710000/7716060-1.jpg
5781,wildberries_male_t_shirt5781.jpg, 10 160 тг.,Icepeak /Футболка,https://www.wildberries.kz/catalog/7384587/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7380000/7384587-1.jpg
5782,wildberries_male_t_shirt5782.jpg, 10 160 тг.,Icepeak /Футболка,https://www.wildberries.kz/catalog/7384590/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7380000/7384590-1.jpg
5783,wildberries_male_t_shirt5783.jpg, 3 950 тг.,ТВОЕ /Футболка,https://www.wildberries.kz/catalog/7620402/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7620000/7620402-1.jpg
5784,wildberries_male_t_shirt5784.jpg, 21 810 тг.,PEPE JEANS LONDON /Футболка,https://www.wildberries.kz/catalog/7704756/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7700000/7704756-1.jpg
5785,wildberries_male_t_shirt5785.jpg, 3 950 тг.,ТВОЕ /Футболка,https://www.wildberries.kz/catalog/7620408/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7620000/7620408-1.jpg
5786,wildberries_male_t_shirt5786.jpg, 3 950 тг.,ТВОЕ /Футболка,https://www.wildberries.kz/catalog/7615818/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7610000/7615818-1.jpg
5787,wildberries_male_t_shirt5787.jpg, 8 300 тг.,CAZADOR /Футболка,https://www.wildberries.kz/catalog/7548217/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7540000/7548217-1.jpg
5788,wildberries_male_t_shirt5788.jpg, 7 110 тг.,"Земля Воинов /Футболка ""Антитеррор. Объем бицепса на скорость пули не влияет""",https://www.wildberries.kz/catalog/6578881/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/6570000/6578881-1.jpg
5789,wildberries_male_t_shirt5789.jpg, 25 310 тг.,Lacoste /Футболка,https://www.wildberries.kz/catalog/7587188/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7580000/7587188-1.jpg
5790,wildberries_male_t_shirt5790.jpg, 22 600 тг.,Calvin Klein /Футболка,https://www.wildberries.kz/catalog/7677388/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7670000/7677388-1.jpg
5791,wildberries_male_t_shirt5791.jpg, 13 780 тг.,PEPE JEANS LONDON /Футболка,https://www.wildberries.kz/catalog/7062295/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7060000/7062295-1.jpg
5792,wildberries_male_t_shirt5792.jpg, 5 900 тг.,Start /Футболка,https://www.wildberries.kz/catalog/7432484/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7430000/7432484-1.jpg
5793,wildberries_male_t_shirt5793.jpg, 2 770 тг.,Diona /Футболка,https://www.wildberries.kz/catalog/7582186/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7580000/7582186-1.jpg
